longitude,latitude,label,gravity_iso_residual,gravity_cscba,gravity_cscba_1vd,mag_uc_1_2km,mag_uc_2_4km,mag_uc_4_8km,mag_uc_8_12km,mag_uc_12_16km,mag_uc_2_4km_1vd,radio_k_pct,radio_th_ppm,radio_u_ppm,gravity_iso_residual_stddev3x3_log1p,gravity_cscba_stddev3x3_log1p,mag_uc_2_4km_thd_log1p,mag_uc_2_4km_stddev3x3_log1p,radio_th_k_ratio_log1p,radio_u_k_ratio_log1p,radio_u_th_ratio_log1p
140.05413571613943,-27.582467962864364,0,-115.43431854248048,-489.3279113769531,-150.90105,-0.5009035,0.13653947,2.8054032,4.769004,5.693475,-0.010830583,0.3928208351135254,2.65461802482605,0.6399626135826111,0.5129660354496943,5.489031234181369,0.011248553144359122,0.2540116164852222,2.0502249933179275,0.9696489009583482,0.21649801200538388
141.20771420343465,-33.28626791493543,0,-224.919921875,-2837.338623046875,-290.9664,7.4164696,12.071335,17.49514,12.151859,8.84369,0.005974804,0.4539258182048797,3.7656660079956055,0.5259498953819275,0.5741409846479625,3.514635584781388,0.009945188265687577,0.22726716551864265,2.231425682693779,0.771677997405888,0.13089095368075226
148.83120849832602,-33.32067421283653,1,276.9703369140625,1055.3355712890625,-194.80594,72.99723,78.89979,75.35239,38.583084,25.060251,0.19823071,0.7272675633430481,4.914637565612793,0.5282096266746521,0.9759151736772753,4.234505917574898,0.18662699175969322,1.8312252645257412,2.0514237858368793,0.5503957287372142,0.10322832283232133
129.61932284254507,-25.70269631194357,0,278.6383361816406,900.6827392578125,-291.00537,46.649323,32.465538,4.230734,-7.0744514,-7.9272056,-0.083652526,1.7224392890930176,5.027434349060059,0.8901100754737854,0.511215987564128,3.4738280107007804,0.08264930446957319,1.1845633537256681,1.3719522748759216,0.42244795130550156,0.16331414226998506
143.85916961754577,-23.205932448196133,0,-83.47550201416016,-990.4719848632812,-274.12476,3.8637228,4.119796,3.1108575,0.8932307,-0.046578076,0.002777772,0.4630079567432403,5.424681186676025,1.0417851209640503,0.8995139046244186,2.313228549916465,0.011450539136192229,0.25776737648757786,2.5456614864190485,1.1808786913909057,0.17584187694899603
128.49810774514796,-30.70690132694088,0,-696.631591796875,-2566.8056640625,-836.0117,-1.1332089,-1.2243011,-7.2827015,-8.846019,-8.332999,-0.01846896,1.123121976852417,8.53091812133789,0.7794326543807983,0.46140552122703965,3.969747350210077,0.018781514961911504,0.39687417818405546,2.1612083808399767,0.5434147895334651,0.08935301180226532
137.80403371876454,-20.34548103212229,0,85.43470764160156,116.04112243652344,-114.428856,-4.3411965,-7.9086633,-12.933813,-9.758588,-7.367379,-0.0040364075,0.6584197878837585,10.286419868469238,1.3035348653793335,0.34557895855395615,4.313147038021094,0.008073310947033717,0.18792703338026745,2.8124276630728646,1.0919696294544423,0.11959112953916938
124.2223940017236,-25.56620489276895,0,-302.1815795898437,-485.8738403320313,-699.9277,-5.3160157,-9.201849,-13.897063,-9.737165,-7.216488,0.0032597617,0.1646001189947128,12.022358894348145,0.8961472511291504,0.42548343762914254,3.3566556650455777,0.0042786848588792,0.10414195551489454,4.112704867487219,1.7012394451553663,0.07201429113579357
137.75375359606417,-19.37595136269876,0,83.70341491699219,-26.71414566040039,-135.93762,-0.2163166,-0.93581414,-2.771197,-2.9000506,-2.694302,0.0010169467,0.3233409225940704,9.551350593566896,1.5044069290161133,0.5528433466380795,2.5009758459067544,0.005231607545396788,0.12557873011510942,3.421168676656999,1.7374134094637923,0.1470713472040521
134.08928116014116,-16.311558548475805,0,-147.1851806640625,-716.8956298828125,-339.82852,-12.798365,-22.096067,-33.626644,-24.123953,-18.005257,0.005848297,0.2235632538795471,22.17496109008789,2.0562102794647217,0.7606475922159098,3.193571719354134,0.007688367611411964,0.17996761344190962,4.607744308444807,2.322890404681956,0.08869303470778948
127.2686013723422,-25.334231103242107,0,-316.57080078125,-1221.7740478515625,-741.25446,-8.974021,-13.001155,-22.855423,-19.579082,-16.609402,-0.01735909,0.6782597899436951,4.269701480865479,0.6218833327293396,1.9188084798740344,5.212759369253922,0.03257238692745526,0.6144046855767566,1.9877416349140034,0.6514494302378737,0.13661386322826544
145.24426235278932,-26.610763315858044,0,-67.75535583496094,-405.64495849609375,-306.45377,-4.9255834,-8.304949,-11.353514,-6.667672,-3.9842436,0.0024282418,0.3525334596633911,10.774874687194824,1.366977572441101,0.6892178408058806,3.290353154198943,0.0029107891399279273,0.0718800994300935,3.469539482972442,1.5994889691761,0.11955096166601333
140.7330313134301,-25.388877902704248,0,-79.53346252441406,-124.73697662353516,-153.6275,2.7050812,3.4061258,3.1041799,0.93576574,0.013260733,-0.009232364,0.3100956380367279,3.2415924072265625,0.6355759501457214,0.9393334377752733,2.8633544438912275,0.01148651764054564,0.25803285899826606,2.4466111384371807,1.1288098825803676,0.1789382084136098
135.93782493415216,-18.85223540656884,0,-40.23763275146485,-475.7958984375,-232.67096,9.190119,14.9484415,20.872005,13.976857,10.017655,0.0072703627,0.8645573854446411,11.419914245605469,1.1460936069488523,0.6497682218746392,3.319644425804388,0.007577045551070454,0.17742381575073285,2.6642337334641186,0.8481892506460651,0.09565241580868601
145.23491031651926,-31.447395161408515,0,-165.54736328125,-1633.9591064453125,-321.6643,3.9225235,6.5316668,9.341601,6.1092615,4.0693727,-0.008239291,0.763461709022522,7.307934284210205,0.6245188117027283,1.2930559636915786,4.2042401289729145,0.008337547849220516,0.19368449505786917,2.3662345435742114,0.5999327198046588,0.08191615506394258
145.27334553852342,-21.70301410566901,0,115.94461059570312,-4.298563003540039,-148.31642,-8.7563715,-12.920425,-13.11981,-4.372453,-0.38601646,-0.0018169594,0.3771772384643554,9.281367301940918,1.5186511278152466,0.7363884542629191,3.1125493761805694,0.011508227592705943,0.2585652110400004,3.2451711860500794,1.6186807066229707,0.1517187591948395
136.96836361597144,-26.430678536339045,0,-148.5355987548828,-542.2727661132812,-191.74673,-0.63223654,-1.0793521,-3.1444025,-4.3041854,-4.863788,-0.0020007472,0.4968815892934799,7.359021425247192,0.9648990035057068,0.797485258706633,3.257134036503934,0.013328356518329912,0.2944081391651591,2.6491679889993396,1.0518970194315638,0.12205843714609971
134.54418834070793,-18.171948903511883,0,43.18112564086914,-391.2253112792969,-152.09344,-4.362888,-6.0802975,-7.0091066,-3.2566266,-1.4273151,-0.0041136034,0.4736976027488708,5.482825756072998,1.3994673490524292,1.1081514789089473,4.011169272577471,0.007410274967573829,0.17378956262560247,2.5330538156513764,1.3800787642001895,0.22919607391114719
140.04635499482572,-32.80377688325261,1,-176.15403747558594,-4416.90185546875,-411.82938,-94.51391,-90.592545,-30.624012,3.7646337,4.919296,-0.10552792,2.653073310852051,12.658885955810549,1.2400671243667605,1.543541349575163,4.999848255967828,0.1397053842540392,1.5806819546266992,1.7539510337418298,0.3835392136798237,0.09659681341799439
148.01170832487367,-32.97641651471512,1,78.36309814453125,-2557.7900390625,-197.12267,57.005043,89.27322,122.08511,83.73844,60.77752,0.17209354,1.0143855810165403,7.85793399810791,1.270944118499756,0.6717177517394245,6.020417631959199,0.1736402413167292,1.7649757497134433,2.1745588764462993,0.8158456976295736,0.15029740350438273
142.92417090667007,-25.76102288692676,0,-52.43051528930664,282.5307922363281,-185.24805,0.944677,1.7937006,3.4157505,3.0415063,2.6350372,0.00076373626,0.3355588912963867,9.115946769714355,1.3047024011611938,0.20144555518080573,2.5764784110113923,0.0013344685007065141,0.0335747981975776,3.342557229505432,1.59007784943097,0.13372055614920167
126.5900546583479,-26.757783598934136,0,-356.08319091796875,-978.1077270507812,-759.2254,10.117092,15.453744,21.676786,14.808935,10.688624,0.0146719515,0.1733579486608505,3.797682762145996,0.7030728459358215,1.0946868274500694,3.8387428566878987,0.014668607013531516,0.32022198501754656,2.9951528439372836,1.5074858942417093,0.17225487177453583
146.00519692853183,-23.08672448768284,0,282.5179443359375,-183.1081695556641,-14.978459,-5.4795265,-10.516466,-16.892908,-10.630083,-5.796365,0.00431546,0.4582150876522064,9.46573257446289,1.1856361627578735,0.46140552122703965,2.733396323685638,0.033631903657255234,0.6280710749497315,3.079128076880827,1.2814561503712991,0.11818755015809465
145.50433877155027,-20.06806913481297,0,189.9605255126953,-4060.160400390625,-200.69402,-47.211926,-52.837833,-35.27929,-11.387115,-5.2114644,0.010668121,0.5144570469856262,6.857804775238037,1.0442451238632202,1.416459532880332,4.901390206210852,0.040783068962665446,0.7248644768189862,2.715919837211724,1.1548707090151635,0.14216618861977928
135.49881718574645,-17.22082897137375,0,217.1098022460937,-364.0221557617188,24.935268,9.022942,7.8652067,8.407647,5.599767,4.4828644,0.00629179,0.3966001868247986,21.0361328125,1.5898932218551636,0.642584040597395,3.9737748411120184,0.009503830196485149,0.2200758427040807,3.9929011231390668,1.6107610227908873,0.07285092190830356
125.76898971826536,-22.847816202369124,0,-244.82749938964844,-479.3849487304688,-564.96136,0.43747228,-0.40671003,-3.5539267,-4.9653683,-5.2345185,-0.0014415636,0.149144247174263,28.554561614990234,1.9664994478225708,0.8484817593022392,3.2779649248447478,0.003926002158052952,0.09566909266012665,4.966602001786263,2.3811015499162584,0.06656196972993768
142.95528289207095,-20.933364413277733,0,-9.70159149169922,-85.3193130493164,-196.97643,13.828075,15.812619,13.900964,5.9198246,2.831683,0.03520973,0.5413012504577637,5.66265344619751,0.9762056469917296,0.42340220553539043,3.9171818755451833,0.04686322309611011,0.8011203901585663,2.449276171339177,1.0408834149056243,0.15941214862345301
119.95890892766847,-21.65859882185345,1,-93.7092056274414,-573.3870239257812,-388.7715,-81.47837,-122.64941,-137.91942,-55.340496,-19.707314,-0.051431,0.7590351700782776,2.7535934448242188,0.0341158024966716,1.7732053002833283,4.446724596225154,0.05808044697006166,0.9278304129023285,1.5671766125981772,0.05686704686567537,0.01500774829176762
148.86863875266585,-33.052165885485046,1,231.3407440185547,-257.82879638671875,-238.17213,86.90448,131.35349,131.11009,61.48454,34.37371,0.07621338,1.809636473655701,2.6560275554656982,1.0747079849243164,1.4101933417945778,4.923467541244195,0.2638881412388065,2.165541172947292,0.9320352271989147,0.477758903803915,0.345122057483426
130.54551254974226,-20.09801416445297,0,-13.111602783203123,-477.8630981445313,-328.7463,-6.8356204,-11.436902,-19.984539,-17.871325,-16.510166,0.008178352,0.3620317578315735,7.102236747741699,0.9551113843917848,0.8588175390847461,3.9041449146017504,0.008667166365469587,0.2006328929294626,3.0342988273089664,1.3005072940396027,0.1263663160956136
124.44944388326788,-25.295272158170413,0,-360.24200439453125,-661.2403564453125,-748.8461,-4.486825,-8.53127,-16.62166,-15.067446,-12.704236,0.0029444008,0.1104801148176193,8.16840648651123,0.737989068031311,0.36599063582742564,1.596758649229827,0.012966073481161676,0.28729069587395867,3.73390132650403,1.5454209024213765,0.08650385871831213
150.89713796298875,-24.667312602339848,1,205.5782470703125,-2988.260986328125,-65.55273,-7.5033507,-12.294103,8.679772,12.069386,8.38513,-0.008979805,0.493674099445343,5.593015193939209,0.6673506498336792,1.7421370588377907,4.605574104402065,0.06523763139053936,1.00195589312186,2.687395388900183,0.9107050832471112,0.12627774812111278
145.10913156495872,-25.13726485529688,0,-101.6332550048828,-738.4415893554688,-381.54297,-1.939017,-3.3685524,-5.926241,-5.0183697,-4.069512,0.0026811198,0.5377501249313354,9.684886932373049,1.094578742980957,0.8931958871725851,3.301634066754376,0.0027651839525391726,0.06843663548305122,2.9595584961104002,1.121934796913663,0.10704292412407522
116.9700014121031,-24.130090557717967,0,-224.08346557617188,-2864.429931640625,-579.6435,-0.57681847,0.50450927,-1.5544708,-3.7324505,-3.2747753,0.023698105,1.4282925128936768,10.7274808883667,1.6854852437973022,0.7102791369440615,5.907751497378935,0.02804154693726192,0.5450461239721813,2.141324838213836,0.7798296149581293,0.1460982642855933
134.29823561217012,-25.936594245941954,0,-82.46036529541016,277.2259826660156,-359.25452,-3.6681674,-14.513371,-37.60261,-29.879734,-20.73732,0.026748955,0.8044103384017944,8.222305297851562,0.8319436311721802,1.129835982525298,3.5001414357888216,0.02797161808818671,0.5441369492924826,2.417893994385236,0.7102710662620256,0.09638859931087337
135.9049646290015,-18.39300004409709,0,33.37845993041992,-912.0880737304688,-161.97218,-4.952926,-7.951834,-13.369883,-11.290493,-9.807408,0.008554014,0.235390767455101,11.499037742614746,1.4786536693572998,0.8382286015617715,2.5478203359709175,0.010349421502929283,0.23562847331633865,3.9131886313641973,1.9927374390250738,0.12114385211754942
148.29433258624582,-20.5738507697234,1,112.55551147460938,-3232.986328125,-58.24428,-53.78395,-38.138092,-16.868685,-9.651927,-8.11547,0.13076913,2.040449380874634,10.303437232971191,1.1890583038330078,2.2312693113534126,5.558180505807931,0.13199950112766032,1.5297071527663917,1.7970376130150951,0.45889267366484077,0.11052218587350938
136.20602808873608,-24.53642946702411,0,-1.7298539876937866,-1107.19482421875,-175.14331,28.627771,46.165718,65.056526,44.34022,32.21822,-0.009835571,1.5528608560562134,8.680180549621582,0.9777856469154358,0.8389816477781018,2.1261356415929997,0.024520708059536704,0.49110030248162423,1.8858996156021237,0.4882245514582928,0.10673724470376118
122.0970519693568,-19.09716312011649,0,-19.889780044555664,-396.218994140625,-88.60894,-2.9160264,-5.176169,-8.709157,-7.419858,-6.4500823,0.002665552,0.1016084849834442,5.939278602600098,0.9803065657615662,0.6252614852129398,2.415122572523148,0.0031248027147221346,0.07674609211031568,3.4241451251893227,1.7752120883623876,0.15299703942134874
137.39358188927991,-24.95736499165107,0,-22.25969123840332,-243.03176879882807,-103.1134,-10.2451515,-13.665293,-16.562002,-11.579806,-9.320575,-0.0022963486,0.8833105564117432,5.050571441650391,0.687685489654541,0.6635085795845665,1.9497077433431922,0.004940260791333412,0.12156333021946822,1.904800205617584,0.5762472484253104,0.1277419731471619
125.8027133411548,-23.052810240931564,0,-256.45928955078125,-565.5469360351562,-580.76263,-2.1314201,-3.8749654,-6.785417,-5.787755,-5.086316,0.0042302455,0.1455478519201278,32.97422409057617,2.138721704483032,0.8402546004771133,3.5203497312320318,0.004233828685154195,0.10270553030127728,5.096950449979752,2.445710992524024,0.06342381569891349
130.73928658650829,-18.55516356743238,0,91.54495239257812,-70.85855102539062,-177.43718,8.0206375,12.338023,16.013988,9.568103,6.012338,-0.020173812,0.2683163285255432,7.286990642547607,0.9689762592315674,0.46865753616882555,2.7323173573452055,0.023449081677418635,0.4734079529544888,3.3382427563237633,1.5289589069114595,0.12530448099770447
137.53719513486556,-21.74830117823766,0,127.67350769042967,1032.345703125,-69.239265,-17.455421,-27.484827,-38.439396,-27.088686,-21.003414,-0.014690468,0.9002715349197388,7.489382266998291,0.9799902439117432,1.1532405209633207,3.788825598481852,0.01460026057950548,0.31880854089337407,2.230954014840393,0.7362890224355363,0.12322754896495326
141.44152237946562,-27.958026623102302,0,-79.5977783203125,191.0191802978516,-162.33223,-0.7616315,-1.4415175,-2.6838868,-2.2506757,-1.9417634,2.4671077e-05,0.4879263937473297,4.391105651855469,0.7787421941757202,0.6441471808765816,2.2482343926584876,0.00015625353178105213,0.003928920971982643,2.3014613195547056,0.9563086923081175,0.16503295799886303
148.85485742033876,-34.27184208812088,1,171.5211944580078,1041.389892578125,-306.78296,-4.1615396,-11.309318,-21.407227,-16.554413,-12.426224,0.00085002516,0.9337792992591858,7.318543910980225,1.010363221168518,0.5907025207706209,4.363345167642583,0.0009582096704460452,0.045419076050522436,2.185696811401996,0.7377823531256682,0.12959650476836898
132.47850304443529,-28.976238357976584,0,29.0367488861084,-356.4932556152344,-177.34142,-53.32816,-63.48001,-35.015766,-0.39599136,4.228759,-0.023856353,0.1922236680984497,4.397853374481201,0.5613141059875488,0.5251881865898234,1.9718600475854196,0.028872745599271808,0.5613777205344391,3.1161066211686244,1.3217965928343651,0.12039780778464974
123.3465502099087,-19.44291261792816,0,-145.93856811523438,-545.598876953125,-283.24857,-0.64448,-0.070263006,2.0801613,2.6298618,2.2836747,0.0012438763,0.1030304357409477,4.245700359344482,0.8652717471122742,0.3837014552576499,3.8340390204633374,0.002152075024454057,0.054092008331495085,3.1013753515974867,1.6726678518455766,0.187254545914674
148.00934626501925,-37.55606805179228,1,200.54920959472656,-560.3119506835938,-109.629425,-4.990238,-2.5330117,1.0998149,4.423821,5.8780236,0.030638324,0.1143813356757164,8.41423225402832,1.7293554544448853,1.6149697237139216,5.923679053589675,0.037100746457144035,0.678777276263834,3.7176244503722806,2.215667379775232,0.18528700907080667
128.7502837776531,-27.547956792104102,0,-705.6304321289062,-646.0642700195312,-1056.9019,-3.0507174,-7.9360867,-17.864971,-17.298964,-15.502523,-0.01048637,0.1681347340345382,2.9660143852233887,0.5493002533912659,0.651574206208245,2.1877992201047274,0.011941237781095515,0.2674261086141174,2.7577166954949646,1.3172210882499817,0.17174249847151776
147.97302249207206,-37.62357793686485,1,217.70135498046875,1333.0440673828125,-48.078068,-11.694715,-16.99917,-17.194695,-5.543718,-0.5688567,-0.011665432,0.7066261172294617,9.029391288757324,1.936886191368103,1.137961038496141,5.517574334873898,0.03166322716202541,0.5998857306745586,2.6451903645859036,1.3557546828980906,0.19745111146309893
149.04168535401678,-33.53231486683812,1,356.8112487792969,-94.43704986572266,-188.67303,138.65253,112.20316,93.06857,49.809338,29.631569,-0.03572986,3.268301010131836,7.071391582489014,1.3384485244750977,1.5363421785635336,4.813727635447592,0.1326547722551371,1.5766914726700512,1.1692427502704166,0.34897146475032925,0.1737586569764434
138.05094318931697,-19.60748520847776,0,-77.54060363769531,-479.384033203125,-290.8124,-3.1977153,-7.7783527,-18.559546,-19.386185,-18.283697,-0.0010279503,0.4475008845329284,9.955485343933104,1.1535460948944092,0.9282720681457294,3.888985467445866,0.01291272871551731,0.2864806510340072,3.1483907026154005,1.274240650041227,0.10996902034643447
136.94664679789716,-25.133245653357733,0,128.4639129638672,835.960693359375,40.536053,0.057780907,0.021993129,-0.6325346,-1.8281946,-2.8731892,-0.011769114,0.4968815892934799,7.359021425247192,0.9648990035057068,1.1898520440082347,4.397132883581632,0.012131756249393492,0.2711964380471292,2.6491679889993396,1.0518970194315638,0.12205843714609971
122.79796089784374,-20.388190975875887,0,-85.88313293457031,-481.4431762695313,-265.31616,-3.5658467,-5.1253524,-7.9123664,-7.7060237,-7.4766417,0.0032857838,0.1035191342234611,5.37037467956543,0.5189865827560425,0.5274266313430127,3.8554955313273815,0.005036991532147721,0.12197410749916722,3.32690023153741,1.279525296859447,0.09260084943858071
139.95439603736426,-27.23635530523745,0,-136.95484924316406,430.9386901855469,-170.66663,0.84814566,2.122404,4.3710766,3.7584002,3.2128785,0.00046554708,0.5128098726272583,3.172970771789551,0.7133665084838867,0.35177284023777966,2.405784074218608,0.009060030693172176,0.20875884979599474,1.972468586700927,0.8729067699936796,0.20319854127390333
135.0697821870624,-25.67934451026941,0,-89.6624755859375,130.21543884277344,-269.79413,-14.994383,-23.323153,-28.746605,-14.555112,-6.5882545,-0.02570932,0.9786551594734192,6.019580364227295,0.5804969072341919,0.38793209927835615,3.301598311033554,0.04883908202055346,0.8225662102491627,1.9710857557918986,0.46933066758398473,0.09186935422270179
129.19243642852592,-17.333272859501996,0,65.57810974121094,1338.250244140625,-172.22626,-9.160358,-7.9281774,-2.2399733,0.42228347,1.2595651,-0.07955918,1.4208760261535645,7.259158611297607,1.4393569231033323,0.7037203372188283,3.2770522758879617,0.09220840153269065,1.2434279611489985,1.820982549538845,0.7158300929059263,0.1827754946136944
126.7343715513259,-26.78125095471137,0,-307.19305419921875,-887.8287353515625,-712.24725,1.3641279,4.308653,9.858414,8.809863,6.945174,0.013387744,0.2625765204429626,31.796649932861328,1.0048103332519531,0.5684144289742855,4.013315437643781,0.014586226878350482,0.31850922048806196,4.813726969812728,1.5802263351736754,0.03192757331676234
135.83011107022878,-26.841798644612275,0,-267.9126281738281,291.4521789550781,-355.18173,9.751126,13.963795,14.516193,5.4882574,1.1694562,-0.012202549,0.4968815892934799,7.359021425247192,0.9648990035057068,1.1352955544538135,4.236479411662798,0.020937608451518055,0.43202728254727796,2.6491679889993396,1.0518970194315638,0.12205843714609971
128.70624602955144,-23.68571834658507,0,-393.8850708007813,-603.281494140625,-791.11774,3.4082377,6.6838484,12.523687,11.3081875,10.229802,0.0020909081,0.681938111782074,7.259902000427246,1.1284338235855105,0.760246887808484,3.057951952002732,0.0021176006003749406,0.05271254442558724,2.457650908548429,0.9879021849737674,0.1462273604753924
149.17408053740024,-28.44892112021877,0,-115.471435546875,-1397.1435546875,-291.0273,-12.061864,-14.7441435,-12.661106,-2.9620621,1.1498762,-0.0079630315,0.4742461740970611,10.936989784240724,1.2155877351760864,1.0808057219169487,3.987912806324612,0.01117045847186417,0.25332046927898066,3.1870014256092327,1.2783039845854778,0.10595190939888488
148.20120821662346,-32.72806876861372,1,206.18150329589844,138.1463623046875,-87.483086,-11.445981,-30.191256,-57.870834,-42.512444,-29.566023,0.012518562,0.8294394016265869,5.127778053283691,1.2225102186203003,0.7221315945711786,3.2346761792344516,0.03329756164375279,0.6225239450372443,1.9760581827838974,0.9093740424594734,0.2191670830166807
123.47113551684784,-24.42764303823045,0,-268.59649658203125,239.6781616210937,-645.2426,-12.926983,-20.023611,-19.36419,-4.952663,-0.13177104,-0.029637711,0.1042826846241951,6.545131206512451,0.5168439745903015,0.3597790113329317,3.468623604373301,0.029550191524860638,0.5690235331432,3.518258811899541,1.2765408583404563,0.07624303561330367
139.84726387937684,-30.76532814263044,0,-120.8223648071289,-630.6346435546875,-191.21252,1.9262242,13.193798,38.75721,38.018158,31.772268,-0.023520011,0.4043169915676117,3.717902183532715,0.6985527873039246,1.2051569129924777,3.8139631086147014,0.045538068500751025,0.7832670503425406,2.364464008134801,1.0393378605998527,0.17290272246426833
147.88125195462686,-20.553942111335218,1,404.1413269042969,500.41253662109375,264.3713,-9.163623,2.8802748,22.637331,20.58242,14.47769,0.039428383,2.406889200210572,17.45164680480957,1.509942650794983,2.088969753750435,5.596992048274249,0.03867435623521072,0.6980312838856189,2.0991673040794696,0.4859802497909574,0.08437546938256953
151.27993018301655,-24.089465457638,1,281.153076171875,-187.85255432128903,182.35011,-29.896658,-11.829726,-3.6839032,-11.590289,-15.466468,0.13373543,0.011245890520513,0.2133406400680542,0.2673960626125335,0.9933198818019382,4.704783503093518,0.18097715348867854,1.8033426906119885,0.7284340173767045,0.8488596442526212,0.744698005374692
148.18888995632582,-32.55788514925311,1,222.61102294921875,161.7894744873047,-56.42476,-26.823711,-18.808462,-15.249087,-9.791818,-7.4424524,-0.066264875,1.502748727798462,11.828706741333008,1.3844425678253174,1.7603597852696953,6.642488496281074,0.19101661993013244,1.8526645223082026,2.1825808630534933,0.6531822029503,0.11095912762453093
125.63876182543898,-27.225973661873915,0,-366.6707153320313,81.73373413085938,-735.0971,-3.3392687,-4.873192,-6.144739,-3.608714,-2.2045608,-0.010503828,0.197553813457489,5.577509880065918,0.3138588070869446,0.514705447506561,4.971705258692103,0.012954440725862392,0.28692270670657927,3.3314747512334506,0.9247144345791656,0.05609964571791327
133.03021229000083,-18.330881691139307,0,51.99419784545898,-981.1116333007812,-149.10661,-1.1010468,-3.8953462,-3.7777238,-2.0095856,-1.6798062,0.0026655244,0.1685629040002823,5.411765098571777,0.9928749799728394,0.6291290573252272,3.779876482000887,0.00368566857144881,0.09247581223146155,3.3166645644704964,1.774354606436964,0.17115759934767935
130.99910826960024,-19.14532960871923,0,28.40426445007324,36.24203109741211,-240.04875,5.2434006,9.283511,14.723198,11.154764,8.752201,0.0037766572,0.6649138927459717,8.850879669189453,0.8803974390029907,0.612506973585915,3.4392777653997366,0.003770293502501827,0.09210254538660735,2.661148873143301,0.8445967478611495,0.09500081229641893
129.1699415726812,-23.861858624246302,0,-462.1061401367188,-2741.732421875,-889.5952,5.7831945,10.928242,18.688452,15.024,12.409759,0.0051120264,0.2219396829605102,2.8132200241088867,0.4779009222984314,2.0102321288923664,7.092438129060828,0.010064686690527687,0.22966793317146708,2.6171609925456294,1.1512973084707372,0.15713008382665214
