source_deposit,LABEL,LONGITUDE,LATITUDE,SOURCE,PROVINCEID,OCCURRENCE_NAME,CLASS,STATE,COMMODITY_NAMES
,0,135.84350000000003,-34.81649999999995,other_deposit,,CAMPBELL AND CARVER,MINE,SA,Limestone
,0,138.20401692645035,-23.62054127490836,blank_area,GA.GeologicProvince.529302,,,,
,0,132.23272320327402,-19.0802898644854,blank_area,GA.GeologicProvince.468043,,,,
,0,130.55853948934174,-17.447949516275315,blank_area,GA.GeologicProvince.467208,,,,
Briggs,1,150.72324182714578,-23.94832056587598,positive,,,,,
,0,117.753,-29.0367,other_deposit,,Quarry Hill - Oudabunna,mineral deposit,WA,Aggregate - coarse
,0,138.5493,-35.39820000000006,other_deposit,,MOUNT JAGGED RUTILE,MINE,SA,Rutile
,0,135.3652957930918,-23.930971956563948,blank_area,GA.GeologicProvince.364771,,,,
Northparkes district (includes Endeavour -22 -26 -27 and -48),1,148.00991614565916,-32.94363493943688,positive,,,,,
,0,148.5307,-21.7361,other_deposit,,STRATHFIELD ROAD,OPERATING MINE,QLD,Unspecified/Unknown
,0,145.32819500280186,-21.088093365278294,blank_area,GA.GeologicProvince.529302,,,,
,0,142.19765098290375,-25.10138387945548,blank_area,GA.GeologicProvince.529551,,,,
,0,134.31927932394464,-19.555007560152223,blank_area,GA.GeologicProvince.468269,,,,
,0,131.89339220904074,-25.02644348181704,blank_area,GA.GeologicProvince.467256,,,,
,0,141.2507633666416,-27.77907534081682,blank_area,GA.GeologicProvince.529801,,,,
,0,152.1626,-27.825300000000027,other_deposit,,MOUNT SYLVIA,OPERATING MINE,QLD,Diatomite
,0,124.8166,-30.99870000000004,other_deposit,,Naretha / KGER,mineral deposit,WA,Limestone
,0,129.58537656777224,-27.693060465144427,blank_area,GA.GeologicProvince.22115,,,,
,0,130.82478175198713,-25.675498430219413,blank_area,GA.GeologicProvince.466901,,,,
,0,137.5686104294936,-26.813672927706385,blank_area,GA.GeologicProvince.529302,,,,
Marsden,1,147.53191270699168,-33.736869443977206,positive,,,,,
,0,138.69662732209156,-27.009098723836367,blank_area,GA.GeologicProvince.529801,,,,
,0,116.0789,-22.620300000000032,other_deposit,,Mt Edith Dolomite,mineral deposit,WA,"Aggregate - undifferentiated, Dolomite"
,0,135.5239,-34.67250000000003,other_deposit,,COFFIN BAY,MINE,SA,Limesand
Bodangora,1,148.99386107741495,-32.45223278422075,positive,,,,,
,0,144.65913473245402,-24.09993556327749,blank_area,GA.GeologicProvince.529302,,,,
,0,133.66514889278744,-22.378776435456714,blank_area,GA.GeologicProvince.467256,,,,
,0,121.3042,-31.196300000000008,other_deposit,,Bulls Eye Sand,mineral deposit,WA,Sand - undifferentiated
,0,115.3589,-22.77450000000001,other_deposit,,Uaroo 10,mineral deposit,WA,Lead
