longitude,latitude,label,gravity_iso_residual,gravity_cscba,gravity_cscba_1vd,gravity_iso_residual_stddev3x3,gravity_cscba_stddev3x3,mag_uc_1_2km,mag_uc_2_4km,mag_uc_4_8km,mag_uc_8_12km,mag_uc_12_16km,mag_uc_2_4km_1vd,mag_uc_2_4km_thd,mag_uc_2_4km_stddev3x3,radio_k_pct,radio_th_ppm,radio_u_ppm,radio_th_k_ratio,radio_u_k_ratio,radio_u_th_ratio
140.05413571613943,-27.582467962864364,0,-115.43431854248048,-489.3279113769531,-150.90105,0.67023784,241.02263,-0.5009035,0.13653947,2.8054032,4.769004,5.693475,-0.010830583,0.011312056,0.28918678,0.3928208351135254,2.65461802482605,0.6399626135826111,6.769649028778076,1.6370184421539309,0.2417206168174743
141.20771420343465,-33.28626791493543,0,-224.919921875,-2837.338623046875,-290.9664,0.7756046,32.60368,7.4164696,12.071335,17.49514,12.151859,8.84369,0.005974804,0.009994806,0.25516516,0.4539258182048797,3.7656660079956055,0.5259498953819275,8.31313419342041,1.1633933782577517,0.1398434787988662
148.83120849832602,-33.32067421283653,1,276.9703369140625,1055.3355712890625,-194.80594,1.6535946,68.027565,72.99723,78.89979,75.35239,38.583084,25.060251,0.19823071,0.20517766,5.2415295,0.7272675633430481,4.914637565612793,0.5282096266746521,6.778968811035156,0.7339390516281128,0.1087445318698883
129.61932284254507,-25.70269631194357,0,278.6383361816406,900.6827392578125,-291.00537,0.6673174,31.259998,46.649323,32.465538,4.230734,-7.0744514,-7.9272056,-0.083652526,0.08616083,2.269259,1.7224392890930176,5.027434349060059,0.8901100754737854,2.9430410861968994,0.52569180727005,0.1774065047502517
143.85916961754577,-23.205932448196133,0,-83.47550201416016,-990.4719848632812,-274.12476,1.4584078,9.107003,3.8637228,4.119796,3.1108575,0.8932307,-0.046578076,0.002777772,0.0115163475,0.29403776,0.4630079567432403,5.424681186676025,1.0417851209640503,11.751660346984863,2.257235050201416,0.192249521613121
128.49810774514796,-30.70690132694088,0,-696.631591796875,-2566.8056640625,-836.0117,0.586302,51.971146,-1.1332089,-1.2243011,-7.2827015,-8.846019,-8.332999,-0.01846896,0.018958997,0.4871688,1.123121976852417,8.53091812133789,0.7794326543807983,7.68162202835083,0.7218766808509827,0.0934665948152542
137.80403371876454,-20.34548103212229,0,85.43470764160156,116.04112243652344,-114.428856,0.41280764,73.675125,-4.3411965,-7.9086633,-12.933813,-9.758588,-7.367379,-0.0040364075,0.008105988,0.20674546,0.6584197878837585,10.286419868469238,1.3035348653793335,15.650290489196776,1.980138063430786,0.1270359456539154
124.2223940017236,-25.56620489276895,0,-302.1815795898437,-485.8738403320313,-699.9277,0.53033006,27.693071,-5.3160157,-9.201849,-13.897063,-9.737165,-7.216488,0.0032597617,0.0042878515,0.10975798,0.1646001189947128,12.022358894348145,0.8961472511291504,60.111793518066406,4.480736255645752,0.0746707022190094
137.75375359606417,-19.37595136269876,0,83.70341491699219,-26.71414566040039,-135.93762,0.73818827,11.194388,-0.2163166,-0.93581414,-2.771197,-2.9000506,-2.694302,0.0010169467,0.0052453163,0.13380443,0.3233409225940704,9.551350593566896,1.5044069290161133,29.60516166687012,4.682625770568848,0.1584366112947464
134.08928116014116,-16.311558548475805,0,-147.1851806640625,-716.8956298828125,-339.82852,1.1396614,23.375334,-12.798365,-22.096067,-33.626644,-24.123953,-18.005257,0.005848297,0.007717999,0.19717859,0.2235632538795471,22.17496109008789,2.0562102794647217,99.25774383544922,9.20512866973877,0.0927451699972152
127.2686013723422,-25.334231103242107,0,-316.57080078125,-1221.7740478515625,-741.25446,5.812836,182.59998,-8.974021,-13.001155,-22.855423,-19.579082,-16.609402,-0.01735909,0.033108674,0.8485558,0.6782597899436951,4.269701480865479,0.6218833327293396,6.2990312576293945,0.918319284915924,0.1463854014873504
145.24426235278932,-26.610763315858044,0,-67.75535583496094,-405.64495849609375,-306.45377,0.99215674,25.852345,-4.9255834,-8.304949,-11.353514,-6.667672,-3.9842436,0.0024282418,0.0029150296,0.0745265,0.3525334596633911,10.774874687194824,1.366977572441101,31.121946334838867,3.9505019187927246,0.1269906759262085
140.7330313134301,-25.388877902704248,0,-79.53346252441406,-124.73697662353516,-153.6275,1.5582756,16.520199,2.7050812,3.4061258,3.1041799,0.93576574,0.013260733,-0.009232364,0.011552741,0.29438135,0.3100956380367279,3.2415924072265625,0.6355759501457214,10.549141883850098,2.0919744968414307,0.1959468424320221
135.93782493415216,-18.85223540656884,0,-40.23763275146485,-475.7958984375,-232.67096,0.9150969,26.650517,9.190119,14.9484415,20.872005,13.976857,10.017655,0.0072703627,0.007605824,0.19413708,0.8645573854446411,11.419914245605469,1.1460936069488523,13.35694408416748,1.335414171218872,0.1003765240311622
145.23491031651926,-31.447395161408515,0,-165.54736328125,-1633.9591064453125,-321.6643,2.6439052,65.96969,3.9225235,6.5316668,9.341601,6.1092615,4.0693727,-0.008239291,0.008372402,0.21371329,0.763461709022522,7.307934284210205,0.6245188117027283,9.657187461853027,0.8219962120056152,0.0853648036718368
145.27334553852342,-21.70301410566901,0,115.94461059570312,-4.298563003540039,-148.31642,1.0883796,21.478277,-8.7563715,-12.920425,-13.11981,-4.372453,-0.38601646,-0.0018169594,0.011574702,0.2950706,0.3771772384643554,9.281367301940918,1.5186511278152466,24.66610336303711,4.046428203582764,0.1638328731060028
136.96836361597144,-26.430678536339045,0,-148.5355987548828,-542.2727661132812,-191.74673,1.2199513,24.974987,-0.63223654,-1.0793521,-3.1444025,-4.3041854,-4.863788,-0.0020007472,0.013417575,0.34233165,0.4968815892934799,7.359021425247192,0.9648990035057068,13.142267227172852,1.8630772829055784,0.12982012331485743
134.54418834070793,-18.171948903511883,0,43.18112564086914,-391.2253112792969,-152.09344,2.0287545,54.21139,-4.362888,-6.0802975,-7.0091066,-3.2566266,-1.4273151,-0.0041136034,0.007437799,0.18980516,0.4736976027488708,5.482825756072998,1.3994673490524292,11.591900825500488,2.975214719772339,0.2575885951519012
140.04635499482572,-32.80377688325261,1,-176.15403747558594,-4416.90185546875,-411.82938,3.6811385,147.39064,-94.51391,-90.592545,-30.624012,3.7646337,4.919296,-0.10552792,0.14993496,3.8582678,2.653073310852051,12.658885955810549,1.2400671243667605,4.777384281158447,0.4674690961837768,0.1014162078499794
148.01170832487367,-32.97641651471512,1,78.36309814453125,-2557.7900390625,-197.12267,0.9575971,410.75052,57.005043,89.27322,122.08511,83.73844,60.77752,0.17209354,0.18962751,4.8414307,1.0143855810165403,7.85793399810791,1.270944118499756,7.798303127288818,1.2610870599746704,0.1621798276901245
142.92417090667007,-25.76102288692676,0,-52.43051528930664,282.5307922363281,-185.24805,0.22316964,12.150745,0.944677,1.7937006,3.4157505,3.0415063,2.6350372,0.00076373626,0.0013353593,0.034144793,0.3355588912963867,9.115946769714355,1.3047024011611938,27.2913818359375,3.904130697250366,0.1430733501911163
126.5900546583479,-26.757783598934136,0,-356.08319091796875,-978.1077270507812,-759.2254,1.9882467,45.467022,10.117092,15.453744,21.676786,14.808935,10.688624,0.0146719515,0.014776719,0.3774335,0.1733579486608505,3.797682762145996,0.7030728459358215,18.988414764404297,3.515364408493042,0.1879805773496627
146.00519692853183,-23.08672448768284,0,282.5179443359375,-183.1081695556641,-14.978459,0.586302,14.385051,-5.4795265,-10.516466,-16.892908,-10.630083,-5.796365,0.00431546,0.03420385,0.8739923,0.4582150876522064,9.46573257446289,1.1856361627578735,20.73943901062012,2.6018807888031006,0.1254551708698272
145.50433877155027,-20.06806913481297,0,189.9605255126953,-4060.160400390625,-200.69402,3.122499,133.4766,-47.211926,-52.837833,-35.27929,-11.387115,-5.2114644,0.010668121,0.04162612,1.0644513,0.5144570469856262,6.857804775238037,1.0442451238632202,14.118510246276855,2.1736130714416504,0.1527682095766067
135.49881718574645,-17.22082897137375,0,217.1098022460937,-364.0221557617188,24.935268,0.9013878,52.184917,9.022942,7.8652067,8.407647,5.599767,4.4828644,0.00629179,0.009549135,0.24617124,0.3966001868247986,21.0361328125,1.5898932218551636,53.2119369506836,4.006619930267334,0.0755701810121536
125.76898971826536,-22.847816202369124,0,-244.82749938964844,-479.3849487304688,-564.96136,1.3360974,25.521744,0.43747228,-0.40671003,-3.5539267,-4.9653683,-5.2345185,-0.0014415636,0.003933719,0.100394875,0.149144247174263,28.554561614990234,1.9664994478225708,142.53831481933594,9.816811561584473,0.0688271969556808
142.95528289207095,-20.933364413277733,0,-9.70159149169922,-85.3193130493164,-196.97643,0.5271484,49.25861,13.828075,15.812619,13.900964,5.9198246,2.831683,0.03520973,0.04797866,1.2280358,0.5413012504577637,5.66265344619751,0.9762056469917296,10.579961776733398,1.8317174911499023,0.1728212237358093
119.95890892766847,-21.65859882185345,1,-93.7092056274414,-573.3870239257812,-388.7715,4.8897014,84.34694,-81.47837,-122.64941,-137.91942,-55.340496,-19.707314,-0.051431,0.05980025,1.5290163,0.7590351700782776,2.7535934448242188,0.0341158024966716,3.7930963039398193,0.0585150681436061,0.0151209300383925
148.86863875266585,-33.052165885485046,1,231.3407440185547,-257.82879638671875,-238.17213,3.0967474,136.4785,86.90448,131.35349,131.11009,61.48454,34.37371,0.07621338,0.30198255,7.7193193,1.809636473655701,2.6560275554656982,1.0747079849243164,1.5396727323532104,0.6124566793441772,0.4121622741222381
130.54551254974226,-20.09801416445297,0,-13.111602783203123,-477.8630981445313,-328.7463,1.360368,48.607643,-6.8356204,-11.436902,-19.984539,-17.871325,-16.510166,0.008178352,0.008704835,0.22217602,0.3620317578315735,7.102236747741699,0.9551113843917848,19.78639793395996,2.6711585521698,0.134697750210762
124.44944388326788,-25.295272158170413,0,-360.24200439453125,-661.2403564453125,-748.8461,0.44194174,3.9370039,-4.486825,-8.53127,-16.62166,-15.067446,-12.704236,0.0029444008,0.0130504975,0.3328116,0.1104801148176193,8.16840648651123,0.737989068031311,40.8420295715332,3.6899452209472656,0.0903555750846862
150.89713796298875,-24.667312602339848,1,205.5782470703125,-2988.260986328125,-65.55273,4.709532,99.0404,-7.5033507,-12.294103,8.679772,12.069386,8.38513,-0.008979805,0.067412645,1.7236037,0.493674099445343,5.593015193939209,0.6673506498336792,13.693355560302734,1.4860748052597046,0.1345972567796707
145.10913156495872,-25.13726485529688,0,-101.6332550048828,-738.4415893554688,-381.54297,1.4429245,26.156979,-1.939017,-3.3685524,-5.926241,-5.0183697,-4.069512,0.0026811198,0.0027690106,0.07083277,0.5377501249313354,9.684886932373049,1.094578742980957,18.289453506469727,2.0707898139953613,0.1129820272326469
116.9700014121031,-24.130090557717967,0,-224.08346557617188,-2864.429931640625,-579.6435,1.0345591,366.87805,-0.57681847,0.50450927,-1.5544708,-3.7324505,-3.2747753,0.023698105,0.028438412,0.72468793,1.4282925128936768,10.7274808883667,1.6854852437973022,7.510705471038818,1.181100606918335,0.1573099046945572
134.29823561217012,-25.936594245941954,0,-82.46036529541016,277.2259826660156,-359.25452,2.0951488,32.120136,-3.6681674,-14.513371,-37.60261,-29.879734,-20.73732,0.026748955,0.028366497,0.7231206,0.8044103384017944,8.222305297851562,0.8319436311721802,10.222200393676758,1.034542679786682,0.1011869013309478
135.9049646290015,-18.39300004409709,0,33.37845993041992,-912.0880737304688,-161.97218,1.3122674,11.779219,-4.952926,-7.951834,-13.369883,-11.290493,-9.807408,0.008554014,0.010403162,0.26570398,0.235390767455101,11.499037742614746,1.4786536693572998,49.05831527709961,6.335587024688721,0.1287872791290283
148.29433258624582,-20.5738507697234,1,112.55551147460938,-3232.986328125,-58.24428,8.311678,258.35052,-53.78395,-38.138092,-16.868685,-9.651927,-8.11547,0.13076913,0.14110775,3.6168246,2.040449380874634,10.303437232971191,1.1890583038330078,5.031752586364746,0.5823208689689636,0.1168611273169517
136.20602808873608,-24.53642946702411,0,-1.7298539876937866,-1107.19482421875,-175.14331,1.3140093,7.3824115,28.627771,46.165718,65.056526,44.34022,32.21822,-0.009835571,0.024823813,0.63411325,1.5528608560562134,8.680180549621582,0.9777856469154358,5.592282295227051,0.6294206976890564,0.1126418635249137
122.0970519693568,-19.09716312011649,0,-19.889780044555664,-396.218994140625,-88.60894,0.86873454,10.191142,-2.9160264,-5.176169,-8.709157,-7.419858,-6.4500823,0.002665552,0.00312969,0.07976788,0.1016084849834442,5.939278602600098,0.9803065657615662,29.69639205932617,4.9015326499938965,0.1653215289115905
137.39358188927991,-24.95736499165107,0,-22.25969123840332,-243.03176879882807,-103.1134,0.94159263,6.0266337,-10.2451515,-13.665293,-16.562002,-11.579806,-9.320575,-0.0022963486,0.004952484,0.12926088,0.8833105564117432,5.050571441650391,0.687685489654541,5.71806526184082,0.7793484330177307,0.1362597793340683
125.8027133411548,-23.052810240931564,0,-256.45928955078125,-565.5469360351562,-580.76263,1.3169568,32.796246,-2.1314201,-3.8749654,-6.785417,-5.787755,-5.086316,0.0042302455,0.004242804,0.10816504,0.1455478519201278,32.97422409057617,2.138721704483032,162.52247619628906,10.538750648498535,0.0654783099889755
130.73928658650829,-18.55516356743238,0,91.54495239257812,-70.85855102539062,-177.43718,0.5978477,14.36846,8.0206375,12.338023,16.013988,9.568103,6.012338,-0.020173812,0.023726173,0.6054562,0.2683163285255432,7.286990642547607,0.9689762592315674,27.16958236694336,3.613371372222901,0.1334935277700424
137.53719513486556,-21.74830117823766,0,127.67350769042967,1032.345703125,-69.239265,2.1684437,43.204456,-17.455421,-27.484827,-38.439396,-27.088686,-21.003414,-0.014690468,0.014707365,0.37548795,0.9002715349197388,7.489382266998291,0.9799902439117432,8.30874252319336,1.0881719589233398,0.1311417818069458
141.44152237946562,-27.958026623102302,0,-79.5977783203125,191.0191802978516,-162.33223,0.90436226,8.470999,-0.7616315,-1.4415175,-2.6838868,-2.2506757,-1.9417634,2.4671077e-05,0.00015626574,0.0039366493,0.4879263937473297,4.391105651855469,0.7787421941757202,8.988768577575684,1.6020736694335938,0.1794319897890091
148.85485742033876,-34.27184208812088,1,171.5211944580078,1041.389892578125,-306.78296,0.8052562,77.519356,-4.1615396,-11.309318,-21.407227,-16.554413,-12.426224,0.00085002516,0.0009586689,0.046466317,0.9337792992591858,7.318543910980225,1.010363221168518,7.896845817565918,1.0912926197052002,0.1383689641952514
132.47850304443529,-28.976238357976584,0,29.0367488861084,-356.4932556152344,-177.34142,0.690777,6.1840267,-53.32816,-63.48001,-35.015766,-0.39599136,4.228759,-0.023856353,0.029293604,0.7530861,0.1922236680984497,4.397853374481201,0.5613141059875488,21.558380126953125,2.750152826309204,0.1279454678297042
123.3465502099087,-19.44291261792816,0,-145.93856811523438,-545.598876953125,-283.24857,0.4677072,45.248962,-0.64448,-0.070263006,2.0801613,2.6298618,2.2836747,0.0012438763,0.0021543924,0.05558172,0.1030304357409477,4.245700359344482,0.8652717471122742,21.22850227355957,4.326358795166016,0.2059342116117477
148.00934626501925,-37.55606805179228,1,200.54920959472656,-560.3119506835938,-109.629425,4.0277357,372.78436,-4.990238,-2.5330117,1.0998149,4.423821,5.8780236,0.030638324,0.03779757,0.9714657,0.1143813356757164,8.41423225402832,1.7293554544448853,40.16648483276367,8.167525291442871,0.2035638242959976
128.7502837776531,-27.547956792104102,0,-705.6304321289062,-646.0642700195312,-1056.9019,0.91855866,7.9155703,-3.0507174,-7.9360867,-17.864971,-17.298964,-15.502523,-0.01048637,0.012012819,0.30659708,0.1681347340345382,2.9660143852233887,0.5493002533912659,14.763808250427246,2.7330331802368164,0.1873720437288284
147.97302249207206,-37.62357793686485,1,217.70135498046875,1333.0440673828125,-48.078068,2.1203995,248.03024,-11.694715,-16.99917,-17.194695,-5.543718,-0.5688567,-0.011665432,0.03216984,0.8219106,0.7066261172294617,9.029391288757324,1.936886191368103,13.086126327514648,2.879687786102295,0.2182935029268264
149.04168535401678,-33.53231486683812,1,356.8112487792969,-94.43704986572266,-188.67303,3.6475592,122.18997,138.65253,112.20316,93.06857,49.809338,29.631569,-0.03572986,0.14185573,3.8389196,3.268301010131836,7.071391582489014,1.3384485244750977,2.219553709030152,0.4176087379455566,0.1897683888673782
138.05094318931697,-19.60748520847776,0,-77.54060363769531,-479.384033203125,-290.8124,1.5301335,47.86129,-3.1977153,-7.7783527,-18.559546,-19.386185,-18.283697,-0.0010279503,0.012996458,0.3317324,0.4475008845329284,9.955485343933104,1.1535460948944092,22.298540115356445,2.5759849548339844,0.1162434890866279
136.94664679789716,-25.133245653357733,0,128.4639129638672,835.960693359375,40.536053,2.2865949,80.217674,0.057780907,0.021993129,-0.6325346,-1.8281946,-2.8731892,-0.011769114,0.0122056445,0.31153268,0.4968815892934799,7.359021425247192,0.9648990035057068,13.142267227172852,1.8630772829055784,0.12982012331485743
122.79796089784374,-20.388190975875887,0,-85.88313293457031,-481.4431762695313,-265.31616,0.69456595,46.252026,-3.5658467,-5.1253524,-7.9123664,-7.7060237,-7.4766417,0.0032857838,0.0050496985,0.12972485,0.1035191342234611,5.37037467956543,0.5189865827560425,26.85187339782715,2.594932794570923,0.0970237702131271
139.95439603736426,-27.23635530523745,0,-136.95484924316406,430.9386901855469,-170.66663,0.42158556,10.08712,0.84814566,2.122404,4.3710766,3.7584002,3.2128785,0.00046554708,0.009101197,0.23214783,0.5128098726272583,3.172970771789551,0.7133665084838867,6.188399791717529,1.3938591480255127,0.2253157198429107
135.0697821870624,-25.67934451026941,0,-89.6624755859375,130.21543884277344,-269.79413,0.4739297,26.156008,-14.994383,-23.323153,-28.746605,-14.555112,-6.5882545,-0.02570932,0.050051365,1.2763339,0.9786551594734192,6.019580364227295,0.5804969072341919,6.178466320037842,0.5989236235618591,0.0962215960025787
129.19243642852592,-17.333272859501996,0,65.57810974121094,1338.250244140625,-172.22626,1.0212585,25.49755,-9.160358,-7.9281774,-2.2399733,0.42228347,1.2595651,-0.07955918,0.09659333,2.4674795,1.4208760261535645,7.259158611297607,1.4393569231033323,5.17792558670044,1.0458842515945437,0.200544849038124
126.7343715513259,-26.78125095471137,0,-307.19305419921875,-887.8287353515625,-712.24725,0.76546556,54.33001,1.3641279,4.308653,9.858414,8.809863,6.945174,0.013387744,0.014693125,0.3750763,0.2625765204429626,31.796649932861328,1.0048103332519531,122.18988800048828,3.856054782867432,0.0324427261948585
135.83011107022878,-26.841798644612275,0,-267.9126281738281,291.4521789550781,-355.18173,2.1120932,68.163925,9.751126,13.963795,14.516193,5.4882574,1.1694562,-0.012202549,0.021158338,0.54037714,0.4968815892934799,7.359021425247192,0.9648990035057068,13.142267227172852,1.8630772829055784,0.12982012331485743
128.70624602955144,-23.68571834658507,0,-393.8850708007813,-603.281494140625,-791.11774,1.1388042,20.283922,3.4082377,6.6838484,12.523687,11.3081875,10.229802,0.0020909081,0.0021198443,0.054126587,0.681938111782074,7.259902000427246,1.1284338235855105,10.677348136901855,1.68559467792511,0.1574593186378479
149.17408053740024,-28.44892112021877,0,-115.471435546875,-1397.1435546875,-291.0273,1.9470531,52.942184,-12.061864,-14.7441435,-12.661106,-2.9620621,1.1498762,-0.0079630315,0.011233081,0.28829607,0.4742461740970611,10.936989784240724,1.2155877351760864,23.21570587158203,2.5905449390411377,0.1117684096097946
148.20120821662346,-32.72806876861372,1,206.18150329589844,138.1463623046875,-87.483086,1.0588171,24.398146,-11.445981,-30.191256,-57.870834,-42.512444,-29.566023,0.012518562,0.03385813,0.8636258,0.8294394016265869,5.127778053283691,1.2225102186203003,6.214249610900879,1.482767939567566,0.2450392842292785
123.47113551684784,-24.42764303823045,0,-268.59649658203125,239.6781616210937,-645.2426,0.4330127,31.09254,-12.926983,-20.023611,-19.36419,-4.952663,-0.13177104,-0.029637711,0.029991131,0.76654124,0.1042826846241951,6.545131206512451,0.5168439745903015,32.72565460205078,2.5842199325561523,0.0792248323559761
139.84726387937684,-30.76532814263044,0,-120.8223648071289,-630.6346435546875,-191.21252,2.3372827,44.32973,1.9262242,13.193798,38.75721,38.018158,31.772268,-0.023520011,0.046590846,1.1886109,0.4043169915676117,3.717902183532715,0.6985527873039246,9.638335227966309,1.827344298362732,0.1887504607439041
147.88125195462686,-20.553942111335218,1,404.1413269042969,500.41253662109375,264.3713,7.07659,268.6142,-9.163623,2.8802748,22.637331,20.58242,14.47769,0.039428383,0.039431944,1.0097921,2.406889200210572,17.45164680480957,1.509942650794983,7.159372806549072,0.6257678866386414,0.0880373418331146
151.27993018301655,-24.089465457638,1,281.153076171875,-187.85255432128903,182.35011,1.7001839,109.474365,-29.896658,-11.829726,-3.6839032,-11.590289,-15.466468,0.13373543,0.1983878,5.0699034,0.011245890520513,0.2133406400680542,0.2673960626125335,1.071833610534668,1.3369803428649902,1.1058053970336914
148.18888995632582,-32.55788514925311,1,222.61102294921875,161.7894744873047,-56.42476,4.814529,766.0013,-26.823711,-18.808462,-15.249087,-9.791818,-7.4424524,-0.066264875,0.21047957,5.376788,1.502748727798462,11.828706741333008,1.3844425678253174,7.869166851043701,0.9216461777687072,0.117349237203598
125.63876182543898,-27.225973661873915,0,-366.6707153320313,81.73373413085938,-735.0971,0.6731456,143.2727,-3.3392687,-4.873192,-6.144739,-3.608714,-2.2045608,-0.010503828,0.013038713,0.33232123,0.197553813457489,5.577509880065918,0.3138588070869446,26.97957420349121,1.5211482048034668,0.057703074067831
133.03021229000083,-18.330881691139307,0,51.99419784545898,-981.1116333007812,-149.10661,0.875976,42.81063,-1.1010468,-3.8953462,-3.7777238,-2.0095856,-1.6798062,0.0026655244,0.003692469,0.09688661,0.1685629040002823,5.411765098571777,0.9928749799728394,26.56824493408203,4.896474361419678,0.1866777539253235
130.99910826960024,-19.14532960871923,0,28.40426445007324,36.24203109741211,-240.04875,0.8450511,30.164442,5.2434006,9.283511,14.723198,11.154764,8.752201,0.0037766572,0.00377741,0.096477255,0.6649138927459717,8.850879669189453,0.8803974390029907,13.31272315979004,1.3270392417907717,0.0996597483754158
129.1699415726812,-23.861858624246302,0,-462.1061401367188,-2741.732421875,-889.5952,6.46505,1201.8369,5.7831945,10.928242,18.688452,15.024,12.409759,0.0051120264,0.010115506,0.25818214,0.2219396829605102,2.8132200241088867,0.4779009222984314,12.696783065795898,2.162292718887329,0.1701478213071823
139.95268498755183,-25.968988831231645,0,-65.5952377319336,321.64361572265625,-115.91826,1.1732284,24.13439,3.0229676,3.3142853,3.2702944,1.4572753,0.57506496,0.002789344,0.0046716486,0.120624244,0.6246626377105713,5.727892875671387,0.6099626421928406,9.170412063598633,0.9810484647750854,0.1072024255990982
147.3348530418897,-34.18649462166645,1,272.48272705078125,1178.1634521484375,42.987232,1.3139873,133.09724,-15.549914,17.912214,51.1478,43.43837,35.898464,0.03763479,0.3380947,8.645806,0.7039862275123596,10.116913795471191,1.314311146736145,14.37468433380127,1.8684200048446653,0.1299647986888885
149.2443961150119,-33.35397225733592,1,182.4959716796875,-39.23081207275391,-388.8602,5.557582,131.10957,-43.776966,-47.91911,-45.402344,-29.346302,-21.801334,-0.0018148957,0.16526185,4.227075,0.3966027200222015,2.075872898101806,0.4846630394458771,6.131633281707764,1.4348019361495972,0.2345638871192932
134.5602759266238,-26.804558246237075,0,-218.8540496826172,-368.2386779785156,-424.7588,1.0212585,48.386948,-11.975379,-16.946709,-28.865309,-24.255646,-19.692049,-0.059522487,0.0606493,1.5489254,1.0737038850784302,6.275310039520264,1.082601547241211,5.8470869064331055,1.0097628831863403,0.172769159078598
147.35020407913393,-34.24011999951804,1,278.80828857421875,2731.87939453125,46.673668,3.1954558,762.7608,8.805665,42.58556,71.8762,50.55361,37.27394,-0.16832279,0.42063487,10.740582,0.7176803946495056,10.641132354736328,1.4495248794555664,14.96976089477539,2.0430190563201904,0.1363890320062637
146.7381250773628,-20.13818016502595,1,332.8304748535156,-707.1038818359375,129.31691,3.5288985,277.1658,27.550144,42.02084,27.677542,13.061393,9.838295,0.017688049,0.04260384,1.116559,1.2954695224761963,10.76353645324707,1.0195482969284058,8.34990406036377,0.7824544310569763,0.0953647345304489
132.09895726757557,-22.103923577461867,0,-484.3341674804688,-1946.46044921875,-996.9812,3.4618456,60.860497,-0.85667104,0.80768514,-2.1526272,-4.654693,-5.993247,-0.009551199,0.014659181,0.37362412,3.3741157054901123,16.4891357421875,2.331624984741211,4.899031639099121,0.6924524903297424,0.1418832242488861
